x,y,z
106610,49371,17
106610,49372,17
106610,49373,17
106610,49374,17
106610,49375,17
106610,49376,17
106610,49377,17
106610,49378,17
106610,49379,17
106610,49380,17
106610,49381,17
106610,49382,17
106610,49383,17
106610,49384,17
106610,49385,17
106610,49386,17
106610,49387,17
106610,49388,17
106610,49389,17
106610,49390,17
106610,49391,17
106610,49392,17
106610,49393,17
106610,49394,17
106610,49395,17
106610,49396,17
106610,49397,17
106610,49398,17
106610,49399,17
106610,49400,17
106610,49401,17
106610,49402,17
106610,49403,17
106610,49404,17
106610,49405,17
106610,49406,17
106610,49407,17
106610,49408,17
106610,49409,17
106610,49410,17
106610,49411,17
106610,49412,17
106610,49413,17
106610,49414,17
106610,49415,17
106610,49416,17
106610,49417,17
106610,49418,17
106610,49419,17
106610,49420,17
106610,49421,17
106610,49422,17
106610,49423,17
106610,49424,17
106610,49425,17
106610,49426,17
106610,49427,17
106610,49428,17
106610,49429,17
106610,49430,17
106610,49431,17
106610,49432,17
106610,49433,17
106610,49434,17
106610,49435,17
106610,49436,17
106610,49437,17
106610,49438,17
106610,49439,17
106610,49440,17
106610,49441,17
106610,49442,17
106610,49443,17
106610,49444,17
106610,49445,17
106610,49446,17
106610,49447,17
106610,49448,17
106610,49449,17
106610,49450,17
106610,49451,17
106610,49452,17
106610,49453,17
106610,49454,17
106610,49455,17
106610,49456,17
106610,49457,17
106610,49458,17
106610,49459,17
106610,49460,17
106610,49461,17
106610,49462,17
106610,49463,17
106610,49464,17
106610,49465,17
106610,49466,17
106610,49467,17
106610,49468,17
106610,49469,17
106610,49470,17
106611,49240,17
106611,49241,17
106611,49242,17
106611,49243,17
106611,49244,17
106611,49245,17
106611,49246,17
106611,49247,17
106611,49248,17
106611,49249,17
106611,49250,17
106611,49251,17
106611,49252,17
106611,49253,17
106611,49254,17
106611,49255,17
106611,49256,17
106611,49257,17
106611,49258,17
106611,49259,17
106611,49260,17
106611,49261,17
106611,49262,17
106611,49263,17
106611,49264,17
106611,49265,17
106611,49266,17
106611,49267,17
106611,49268,17
106611,49269,17
106611,49270,17
106611,49271,17
106611,49272,17
106611,49273,17
106611,49274,17
106611,49275,17
106611,49276,17
106611,49277,17
106611,49278,17
106611,49279,17
106611,49280,17
106611,49281,17
106611,49282,17
106611,49283,17
106611,49284,17
106611,49285,17
106611,49286,17
106611,49287,17
106611,49288,17
106611,49289,17
106611,49290,17
106611,49291,17
106611,49292,17
106611,49293,17
106611,49294,17
106611,49295,17
106611,49296,17
106611,49297,17
106611,49298,17
106611,49299,17
106611,49300,17
106611,49301,17
106611,49302,17
106611,49303,17
106611,49304,17
106611,49305,17
106611,49306,17
106611,49307,17
106611,49308,17
106611,49309,17
106611,49310,17
106611,49311,17
106611,49312,17
106611,49313,17
106611,49314,17
106611,49315,17
106611,49316,17
106611,49317,17
106611,49318,17
106611,49319,17
106611,49320,17
106611,49321,17
106611,49322,17
106611,49323,17
106611,49324,17
106611,49325,17
106611,49326,17
106611,49327,17
106611,49328,17
106611,49329,17
106611,49330,17
106611,49331,17
106611,49332,17
106611,49333,17
106611,49334,17
106611,49335,17
106611,49336,17
106611,49337,17
106611,49338,17
106611,49339,17
106611,49340,17
106611,49341,17
106611,49342,17
106611,49343,17
106611,49344,17
106611,49345,17
106611,49346,17
106611,49347,17
106611,49348,17
106611,49349,17
106611,49350,17
106611,49351,17
106611,49352,17
106611,49353,17
106611,49354,17
106611,49355,17
106611,49356,17
106611,49357,17
106611,49358,17
106611,49359,17
106611,49360,17
106611,49361,17
106611,49362,17
106611,49363,17
106611,49364,17
106611,49365,17
106611,49366,17
106611,49367,17
106611,49368,17
106611,49369,17
106611,49370,17
106611,49371,17
106611,49372,17
106611,49373,17
106611,49374,17
106611,49375,17
106611,49376,17
106611,49377,17
106611,49378,17
106611,49379,17
106611,49380,17
106611,49381,17
106611,49382,17
106611,49383,17
106611,49384,17
106611,49385,17
106611,49386,17
106611,49387,17
106611,49388,17
106611,49389,17
106611,49390,17
106611,49391,17
106611,49392,17
106611,49393,17
106611,49394,17
106611,49395,17
106611,49396,17
106611,49397,17
106611,49398,17
106611,49399,17
106611,49400,17
106611,49401,17
106611,49402,17
106611,49403,17
106611,49404,17
106611,49405,17
106611,49406,17
106611,49407,17
106611,49408,17
106611,49409,17
106611,49410,17
106611,49411,17
106611,49412,17
106611,49413,17
106611,49414,17
106611,49415,17
106611,49416,17
106611,49417,17
106611,49418,17
106611,49419,17
106611,49420,17
106611,49421,17
106611,49422,17
106611,49423,17
106611,49424,17
106611,49425,17
106611,49426,17
106611,49427,17
106611,49428,17
106611,49429,17
106611,49430,17
106611,49431,17
106611,49432,17
106611,49433,17
106611,49434,17
106611,49435,17
106611,49436,17
106611,49437,17
106611,49438,17
106611,49439,17
106611,49440,17
106611,49441,17
106611,49442,17
106611,49443,17
106611,49444,17
106611,49445,17
106611,49446,17
106611,49447,17
106611,49448,17
106611,49449,17
106611,49450,17
106611,49451,17
106611,49452,17
106611,49453,17
106611,49454,17
106611,49455,17
106611,49456,17
106611,49457,17
106611,49458,17
106611,49459,17
106611,49460,17
106611,49461,17
106611,49462,17
106611,49463,17
106611,49464,17
106611,49465,17
106611,49466,17
106611,49467,17
106611,49468,17
106611,49469,17
106611,49470,17
106612,49240,17
106612,49241,17
106612,49242,17
106612,49243,17
106612,49244,17
106612,49245,17
106612,49246,17
106612,49247,17
106612,49248,17
106612,49249,17
106612,49250,17
106612,49251,17
106612,49252,17
106612,49253,17
106612,49254,17
106612,49255,17
106612,49256,17
106612,49257,17
106612,49258,17
106612,49259,17
106612,49260,17
106612,49261,17
106612,49262,17
106612,49263,17
106612,49264,17
106612,49265,17
106612,49266,17
106612,49267,17
106612,49268,17
106612,49269,17
106612,49270,17
106612,49271,17
106612,49272,17
106612,49273,17
106612,49274,17
106612,49275,17
106612,49276,17
106612,49277,17
106612,49278,17
106612,49279,17
106612,49280,17
106612,49281,17
106612,49282,17
106612,49283,17
106612,49284,17
106612,49285,17
106612,49286,17
106612,49287,17
106612,49288,17
106612,49289,17
106612,49290,17
106612,49291,17
106612,49292,17
106612,49293,17
106612,49294,17
106612,49295,17
106612,49296,17
106612,49297,17
106612,49298,17
106612,49299,17
106612,49300,17
106612,49301,17
106612,49302,17
106612,49303,17
106612,49304,17
106612,49305,17
106612,49306,17
106612,49307,17
106612,49308,17
106612,49309,17
106612,49310,17
106612,49311,17
106612,49312,17
106612,49313,17
106612,49314,17
106612,49315,17
106612,49316,17
106612,49317,17
106612,49318,17
106612,49319,17
106612,49320,17
106612,49321,17
106612,49322,17
106612,49323,17
106612,49324,17
106612,49325,17
106612,49326,17
106612,49327,17
106612,49328,17
106612,49329,17
106612,49330,17
106612,49331,17
106612,49332,17
106612,49333,17
106612,49334,17
106612,49335,17
106612,49336,17
106612,49337,17
106612,49338,17
106612,49339,17
106612,49340,17
106612,49341,17
106612,49342,17
106612,49343,17
106612,49344,17
106612,49345,17
106612,49346,17
106612,49347,17
106612,49348,17
106612,49349,17
106612,49350,17
106612,49351,17
106612,49352,17
106612,49353,17
106612,49354,17
106612,49355,17
106612,49356,17
106612,49357,17
106612,49358,17
106612,49359,17
106612,49360,17
106612,49361,17
106612,49362,17
106612,49363,17
106612,49364,17
106612,49365,17
106612,49366,17
106612,49367,17
106612,49368,17
106612,49369,17
106612,49370,17
106612,49371,17
106612,49372,17
106612,49373,17
106612,49374,17
106612,49375,17
106612,49376,17
106612,49377,17
106612,49378,17
106612,49379,17
106612,49380,17
106612,49381,17
106612,49382,17
106612,49383,17
106612,49384,17
106612,49385,17
106612,49386,17
106612,49387,17
106612,49388,17
106612,49389,17
106612,49390,17
106612,49391,17
106612,49392,17
106612,49393,17
106612,49394,17
106612,49395,17
106612,49396,17
106612,49397,17
106612,49398,17
106612,49399,17
106612,49400,17
106612,49401,17
106612,49402,17
106612,49403,17
106612,49404,17
106612,49405,17
106612,49406,17
106612,49407,17
106612,49408,17
106612,49409,17
106612,49410,17
106612,49411,17
106612,49412,17
106612,49413,17
106612,49414,17
106612,49415,17
106612,49416,17
106612,49417,17
106612,49418,17
106612,49419,17
106612,49420,17
106612,49421,17
106612,49422,17
106612,49423,17
106612,49424,17
106612,49425,17
106612,49426,17
106612,49427,17
106612,49428,17
106612,49429,17
106612,49430,17
106612,49431,17
106612,49432,17
106612,49433,17
106612,49434,17
106612,49435,17
106612,49436,17
106612,49437,17
106612,49438,17
106612,49439,17
106612,49440,17
106612,49441,17
106612,49442,17
106612,49443,17
106612,49444,17
106612,49445,17
106612,49446,17
106612,49447,17
106612,49448,17
106612,49449,17
106612,49450,17
106612,49451,17
106612,49452,17
106612,49453,17
106612,49454,17
106612,49455,17
106612,49456,17
106612,49457,17
106612,49458,17
106612,49459,17
106612,49460,17
106612,49461,17
106612,49462,17
106612,49463,17
106612,49464,17
106612,49465,17
106612,49466,17
106612,49467,17
106612,49468,17
106612,49469,17
106612,49470,17
106613,49240,17
106613,49241,17
106613,49242,17
106613,49243,17
106613,49244,17
106613,49245,17
106613,49246,17
106613,49247,17
106613,49248,17
106613,49249,17
106613,49250,17
106613,49251,17
106613,49252,17
106613,49253,17
106613,49254,17
106613,49255,17
106613,49256,17
106613,49257,17
106613,49258,17
106613,49259,17
106613,49260,17
106613,49261,17
106613,49262,17
106613,49263,17
106613,49264,17
106613,49265,17
106613,49266,17
106613,49267,17
106613,49268,17
106613,49269,17
106613,49270,17
106613,49271,17
106613,49272,17
106613,49273,17
106613,49274,17
106613,49275,17
106613,49276,17
106613,49277,17
106613,49278,17
106613,49279,17
106613,49280,17
106613,49281,17
106613,49282,17
106613,49283,17
106613,49284,17
106613,49285,17
106613,49286,17
106613,49287,17
106613,49288,17
106613,49289,17
106613,49290,17
106613,49291,17
106613,49292,17
106613,49293,17
106613,49294,17
106613,49295,17
106613,49296,17
106613,49297,17
106613,49298,17
106613,49299,17
106613,49300,17
106613,49301,17
106613,49302,17
106613,49303,17
106613,49304,17
106613,49305,17
106613,49306,17
106613,49307,17
106613,49308,17
106613,49309,17
106613,49310,17
106613,49311,17
106613,49312,17
106613,49313,17
106613,49314,17
106613,49315,17
106613,49316,17
106613,49317,17
106613,49318,17
106613,49319,17
106613,49320,17
106613,49321,17
106613,49322,17
106613,49323,17
106613,49324,17
106613,49325,17
106613,49326,17
106613,49327,17
106613,49328,17
106613,49329,17
106613,49330,17
106613,49331,17
106613,49332,17
106613,49333,17
106613,49334,17
106613,49335,17
106613,49336,17
106613,49337,17
106613,49338,17
106613,49339,17
106613,49340,17
106613,49341,17
106613,49342,17
106613,49343,17
106613,49344,17
106613,49345,17
106613,49346,17
106613,49347,17
106613,49348,17
106613,49349,17
106613,49350,17
106613,49351,17
106613,49352,17
106613,49353,17
106613,49354,17
106613,49355,17
106613,49356,17
106613,49357,17
106613,49358,17
106613,49359,17
106613,49360,17
106613,49361,17
106613,49362,17
106613,49363,17
106613,49364,17
106613,49365,17
106613,49366,17
106613,49367,17
106613,49368,17
106613,49369,17
106613,49370,17
106613,49371,17
106613,49372,17
106613,49373,17
106613,49374,17
106613,49375,17
106613,49376,17
106613,49377,17
106613,49378,17
106613,49379,17
106613,49380,17
106613,49381,17
106613,49382,17
106613,49383,17
106613,49384,17
106613,49385,17
106613,49386,17
106613,49387,17
106613,49388,17
106613,49389,17
106613,49390,17
106613,49391,17
106613,49392,17
106613,49393,17
106613,49394,17
106613,49395,17
106613,49396,17
106613,49397,17
106613,49398,17
106613,49399,17
106613,49400,17
106613,49401,17
106613,49402,17
106613,49403,17
106613,49404,17
106613,49405,17
106613,49406,17
106613,49407,17
106613,49408,17
106613,49409,17
106613,49410,17
106613,49411,17
106613,49412,17
106613,49413,17
106613,49414,17
106613,49415,17
106613,49416,17
106613,49417,17
106613,49418,17
106613,49419,17
106613,49420,17
106613,49421,17
106613,49422,17
106613,49423,17
106613,49424,17
106613,49425,17
106613,49426,17
106613,49427,17
106613,49428,17
106613,49429,17
106613,49430,17
106613,49431,17
106613,49432,17
106613,49433,17
106613,49434,17
106613,49435,17
106613,49436,17
106613,49437,17
106613,49438,17
106613,49439,17
106613,49440,17
106613,49441,17
106613,49442,17
106613,49443,17
106613,49444,17
106613,49445,17
106613,49446,17
106613,49447,17
106613,49448,17
106613,49449,17
106613,49450,17
106613,49451,17
106613,49452,17
106613,49453,17
106613,49454,17
106613,49455,17
106613,49456,17
106613,49457,17
106613,49458,17
106613,49459,17
106613,49460,17
106613,49461,17
106613,49462,17
106613,49463,17
106613,49464,17
106613,49465,17
106613,49466,17
106613,49467,17
106613,49468,17
106613,49469,17
106613,49470,17
106614,49240,17
106614,49241,17
106614,49242,17
106614,49243,17
106614,49244,17
106614,49245,17
106614,49246,17
106614,49247,17
106614,49248,17
106614,49249,17
106614,49250,17
106614,49251,17
106614,49252,17
106614,49253,17
106614,49254,17
106614,49255,17
106614,49256,17
106614,49257,17
106614,49258,17
106614,49259,17
106614,49260,17
106614,49261,17
106614,49262,17
106614,49263,17
106614,49264,17
106614,49265,17
106614,49266,17
106614,49267,17
106614,49268,17
106614,49269,17
106614,49270,17
106614,49271,17
106614,49272,17
106614,49273,17
106614,49274,17
106614,49275,17
106614,49276,17
106614,49277,17
106614,49278,17
106614,49279,17
106614,49280,17
106614,49281,17
106614,49282,17
106614,49283,17
106614,49284,17
106614,49285,17
106614,49286,17
106614,49287,17
106614,49288,17
106614,49289,17
106614,49290,17
106614,49291,17
106614,49292,17
106614,49293,17
106614,49294,17
106614,49295,17
106614,49296,17
106614,49297,17
106614,49298,17
106614,49299,17
106614,49300,17
106614,49301,17
106614,49302,17
106614,49303,17
106614,49304,17
106614,49305,17
106614,49306,17
106614,49307,17
106614,49308,17
106614,49309,17
106614,49310,17
106614,49311,17
106614,49312,17
106614,49313,17
106614,49314,17
106614,49315,17
106614,49316,17
106614,49317,17
106614,49318,17
106614,49319,17
106614,49320,17
106614,49321,17
106614,49322,17
106614,49323,17
106614,49324,17
106614,49325,17
106614,49326,17
106614,49327,17
106614,49328,17
106614,49329,17
106614,49330,17
106614,49331,17
106614,49332,17
106614,49333,17
106614,49334,17
106614,49335,17
106614,49336,17
106614,49337,17
106614,49338,17
106614,49339,17
106614,49340,17
106614,49341,17
106614,49342,17
106614,49343,17
106614,49344,17
106614,49345,17
106614,49346,17
106614,49347,17
106614,49348,17
106614,49349,17
106614,49350,17
106614,49351,17
106614,49352,17
106614,49353,17
106614,49354,17
106614,49355,17
106614,49356,17
106614,49357,17
106614,49358,17
106614,49359,17
106614,49360,17
106614,49361,17
106614,49362,17
106614,49363,17
106614,49364,17
106614,49365,17
106614,49366,17
106614,49367,17
106614,49368,17
106614,49369,17
106614,49370,17
106614,49371,17
106614,49372,17
106614,49373,17
106614,49374,17
106614,49375,17
106614,49376,17
106614,49377,17
106614,49378,17
106614,49379,17
106614,49380,17
106614,49381,17
106614,49382,17
106614,49383,17
106614,49384,17
106614,49385,17
106614,49386,17
106614,49387,17
106614,49388,17
106614,49389,17
106614,49390,17
106614,49391,17
106614,49392,17
106614,49393,17
106614,49394,17
106614,49395,17
106614,49396,17
106614,49397,17
106614,49398,17
106614,49399,17
106614,49400,17
106614,49401,17
106614,49402,17
106614,49403,17
106614,49404,17
106614,49405,17
106614,49406,17
106614,49407,17
106614,49408,17
106614,49409,17
106614,49410,17
106614,49411,17
106614,49412,17
106614,49413,17
106614,49414,17
106614,49415,17
106614,49416,17
106614,49417,17
106614,49418,17
106614,49419,17
106614,49420,17
106614,49421,17
106614,49422,17
106614,49423,17
106614,49424,17
106614,49425,17
106614,49426,17
106614,49427,17
106614,49428,17
106614,49429,17
106614,49430,17
106614,49431,17
106614,49432,17
106614,49433,17
106614,49434,17
106614,49435,17
106614,49436,17
106614,49437,17
106614,49438,17
106614,49439,17
106614,49440,17
106614,49441,17
106614,49442,17
106614,49443,17
106614,49444,17
106614,49445,17
106614,49446,17
106614,49447,17
106614,49448,17
106614,49449,17
106614,49450,17
106614,49451,17
106614,49452,17
106614,49453,17
106614,49454,17
106614,49455,17
106614,49456,17
106614,49457,17
106614,49458,17
106614,49459,17
106614,49460,17
106614,49461,17
106614,49462,17
106614,49463,17
106614,49464,17
106614,49465,17
106614,49466,17
106614,49467,17
106614,49468,17
106614,49469,17
106614,49470,17
106615,49240,17
106615,49241,17
106615,49242,17
106615,49243,17
106615,49244,17
106615,49245,17
106615,49246,17
106615,49247,17
106615,49248,17
106615,49249,17
106615,49250,17
106615,49251,17
106615,49252,17
106615,49253,17
106615,49254,17
106615,49255,17
106615,49256,17
106615,49257,17
106615,49258,17
106615,49259,17
106615,49260,17
106615,49261,17
106615,49262,17
106615,49263,17
106615,49264,17
106615,49265,17
106615,49266,17
106615,49267,17
106615,49268,17
106615,49269,17
106615,49270,17
106615,49271,17
106615,49272,17
106615,49273,17
106615,49274,17
106615,49275,17
106615,49276,17
106615,49277,17
106615,49278,17
106615,49279,17
106615,49280,17
